source_path,migration_status,source_sha256,reason
docs/epics/epic-P21.md,ARCHIVED_LEGACY_BACKLOG,1608c0269de493764cf56d26e4c8cf79765fab9fb4a0ad48f89828b1c89f81a1,Epic plan predates V2 domain and is not executable authority.
docs/epics/epic-P22.md,ARCHIVED_LEGACY_BACKLOG,6f7d5ddca02524e97bfb0e663844e8d5d98ad42e0eb3c6ff61feaed322f77cf7,Epic plan predates V2 domain and is not executable authority.
docs/epics/epic-P23.md,ARCHIVED_LEGACY_BACKLOG,20123ab557c438adaf79f7b2893d0561a6d6b5c8d2ecafaf2e9f8ba9dbe53c78,Epic plan predates V2 domain and is not executable authority.
docs/epics/epic-P24.md,ARCHIVED_LEGACY_BACKLOG,fe6231d18e4e0330d5ef546fb19f29eb0fc8765df5451112edf550a6f93b4ecd,Epic plan predates V2 domain and is not executable authority.
docs/epics/epic-P3.md,ARCHIVED_LEGACY_BACKLOG,6440d0f9c5752355939ee75e9f7c30aad2b37a69ed4c9e78abf746a3322a396d,Epic plan predates V2 domain and is not executable authority.
docs/epics/epic-P4.md,ARCHIVED_LEGACY_BACKLOG,b25f7ad90e64029125b8c2fd5d9ea1bb3759360aee23a3938268678ee9d042ad,Epic plan predates V2 domain and is not executable authority.
docs/epics/epic-P5.md,ARCHIVED_LEGACY_BACKLOG,010dfe2e1ce15d763e8bd3848119585ab30e2e93efb97bcc15d78912efeed129,Epic plan predates V2 domain and is not executable authority.
docs/epics/epic-P6.md,ARCHIVED_LEGACY_BACKLOG,c6be8376530b573ee5054582479f99c670e93a0d98aff02243f306f8ebda92ad,Epic plan predates V2 domain and is not executable authority.
docs/epics/epic-P7.md,ARCHIVED_LEGACY_BACKLOG,27be176a37a6c790e4d7fdf7c0ff25dcefd0aaf322c0f91502802fe8c79d43dd,Epic plan predates V2 domain and is not executable authority.
docs/epics/epic-P8.md,ARCHIVED_LEGACY_BACKLOG,fadeee7ef0ed7cdea8b857cc62e38db9ead5ce1e270779722f73e844c799524b,Epic plan predates V2 domain and is not executable authority.
docs/epics/epic-P9.md,ARCHIVED_LEGACY_BACKLOG,8876ab3bf8d07a1724eecb5fe11d3b802bd4a7a7e7bda68b78532e8f74c18dae,Epic plan predates V2 domain and is not executable authority.
docs/product/VYRA_ARCH_PLAN_BRIEF.md,ARCHIVED_SUPERSEDED_PRODUCT,b37f087ba949f63f620c40abb1c810161d0e23994cb019caa0b82dae8a67b3f2,Product docs preserve VYRA assumptions/visual/approval model.
docs/product/VYRA_DECISOES_CANONICAS_MVP.md,ARCHIVED_SUPERSEDED_PRODUCT,2cef058b5503c34f4c69c8c3fc1326216b9be0f613b6e88393ed9dfdf63bb077,Product docs preserve VYRA assumptions/visual/approval model.
docs/product/VYRA_PRODUCT_EXPERIENCE.md,ARCHIVED_SUPERSEDED_PRODUCT,cc9ae41052fb6108667c7574fb642fd44380541826a1862e507819de5b604030,Product docs preserve VYRA assumptions/visual/approval model.
docs/stories/P1.01.story.md,ARCHIVED_LEGACY_BACKLOG,0f9560964f09947fb54de7a881580dbfdeaa1b7860dd2b7ac6699794839f7be9,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P1.02.story.md,ARCHIVED_LEGACY_BACKLOG,69a387dac2ef91adf7a1c80601b774c1d774bafb2a946ca9e0fdc6bc9c734b6a,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P1.03.story.md,ARCHIVED_LEGACY_BACKLOG,4e9e99c00eb97deb970844b9619186537665e6c7fed4ac9d5032cae59be3e700,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P1.04.story.md,ARCHIVED_LEGACY_BACKLOG,281d1cda5a89f3336a96f750033c023907eb70422b0e1de629fb87bb6a78f7e0,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P1.05.story.md,ARCHIVED_LEGACY_BACKLOG,994fd05577800063242c80767e19791be1868d999f54c28ead481ecc714d6d15,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P1.06.story.md,ARCHIVED_LEGACY_BACKLOG,45aa299440ad8670a75d4eff2567b9dce4c502e46bc47ec60bced1ef433fd7a0,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P1.07.story.md,ARCHIVED_LEGACY_BACKLOG,2a6f35ee31abc482aba1e41ed290b7508a1c31c874f7492564defb35db2e41b1,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P1.08.story.md,ARCHIVED_LEGACY_BACKLOG,e324c50d5ce2778e33416e690ad1c272b1d188c5475ef192d464b401db727ac6,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P1.09.story.md,ARCHIVED_LEGACY_BACKLOG,bd52958d76bc8d3fe4c4b52aa696439e3396b739f344e7f4c2291fdc6456f86d,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P1.10.story.md,ARCHIVED_LEGACY_BACKLOG,c3a6be1d6710f8d66adaed260fb95f4b17c8d5f605c9e61e6f82320384e91039,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P10.01.story.md,ARCHIVED_LEGACY_BACKLOG,d5fb5d0460f377549add5dbd4b1eb5769a9658414866f623f9ada725466cd9a9,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P10.02.story.md,ARCHIVED_LEGACY_BACKLOG,8c84affd14bf7076a726cfe794ae43340ffbff7206af014cae0145fa1c516906,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P10.03.story.md,ARCHIVED_LEGACY_BACKLOG,5d93c29b4476d8ccbbf2e0b8a0f4b4a7f8e54c5fe9cdf4d7d78d44ccd7cf4d25,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P10.04.story.md,ARCHIVED_LEGACY_BACKLOG,28d8f5ad90a75388121766595db26e1ff486318f09c9305928194f73f3548084,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P10.05.story.md,ARCHIVED_LEGACY_BACKLOG,2dc378126664e3910068a27d6e071a59434a09df6aea0c242474d3bcea7050d0,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P10.06.story.md,ARCHIVED_LEGACY_BACKLOG,23e08c5fe899f42040e42969c6975632cfeefa5c890fb8fa0526d38a72d0e463,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P10.07.story.md,ARCHIVED_LEGACY_BACKLOG,ff6e58915616d5e50c7a16f1561bd82fe345b9ab5865455da07e5da18c7cdb68,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P10.08.story.md,ARCHIVED_LEGACY_BACKLOG,141334fbb6a5d66c92d7fe4cb791dccb5042c041f74328045ddeaf57d18357f4,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P10.09.story.md,ARCHIVED_LEGACY_BACKLOG,b35bd80e1d6f3b71707aa05744aadca3a417d776908b120cb35c55e201a8f97e,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P11.01.story.md,ARCHIVED_LEGACY_BACKLOG,c1e2435f03381a5e616c4c06d48c43a7a8a5d8293df796242c591697c3e31436,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P11.02.story.md,ARCHIVED_LEGACY_BACKLOG,093c42cb22ef3c94fe68ce0564de5cca6c1a196e55e35af65ca066fedf227d69,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P11.03.story.md,ARCHIVED_LEGACY_BACKLOG,483d3f08ba4652068c50605a25878a4971fd2143cf5661033c4e5d626bb93cc9,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P11.04.story.md,ARCHIVED_LEGACY_BACKLOG,78f8f6ba12fddd575a0e4adde83b3a86448cbebfffbe2873e27f5c6742288abb,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P11.05.story.md,ARCHIVED_LEGACY_BACKLOG,b6003bd8d8e53173d0113850622a96f9a89f3653fa18dc1989ecec31b3152d1b,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P11.06.story.md,ARCHIVED_LEGACY_BACKLOG,e7c843c3ca24d14c61cd91bb2b7a1546d1908dff0350de9c2f4f5889e45c15ca,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P11.07.story.md,ARCHIVED_LEGACY_BACKLOG,0fe6cf39e0b4136c844099cb72b54bd85f446967a9d35c1861d5ebf1d466f9c7,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P11.08.story.md,ARCHIVED_LEGACY_BACKLOG,ef4ed0a80a6071a4e1ff0f3f9a1876f52ef247b5f918871fbfb074160ea447ee,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P11.09.story.md,ARCHIVED_LEGACY_BACKLOG,ce828085d01c7b4d24e1f0b8aed532d32020547e376ae5917a935cf0d1e534b6,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P11.10.story.md,ARCHIVED_LEGACY_BACKLOG,d138a8225c21499b9cc3254cf8bc33a132358613d6674bbfa5f0801ed2f94d8a,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P11.11.story.md,ARCHIVED_LEGACY_BACKLOG,cf63ec8e172b621fc7e9e9a69d289cf6031832e5856d24fd7759f42be36a7b35,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P12.01.story.md,ARCHIVED_LEGACY_BACKLOG,f29432564b4684f1f88f149d006a8003ab247585492133973e6492677e4bcee2,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P12.02.story.md,ARCHIVED_LEGACY_BACKLOG,a3b4b9e4a7a031cff7eb340214be0af9774216f65324e8fed64c5822a553d5df,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P12.03.story.md,ARCHIVED_LEGACY_BACKLOG,779d6852954ba49a088890d8131a1ec35581903f72d2b7bd698e0537f16c8267,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P12.04.story.md,ARCHIVED_LEGACY_BACKLOG,f7a27140e88e7f956bf2d96aa9b649dbf6259acb7b5036d5122de4cb32aece90,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P12.05.story.md,ARCHIVED_LEGACY_BACKLOG,5027270900a72755228c599308a2119eb64ec58bd5bd6e734bf9958c42e68ca4,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P12.06.story.md,ARCHIVED_LEGACY_BACKLOG,100592be87e5a1b450af905bb4e21f0d0055f6a3bcedab732f49488e524cab7e,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P13.01.story.md,ARCHIVED_LEGACY_BACKLOG,da5793da3446a6d2a2ca468a8730c2094e122c28d92ef57940f1b9bacf8e8f59,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P13.02.story.md,ARCHIVED_LEGACY_BACKLOG,9b701aef10cc10c1b934e6150f8a68ab528c3231e9d5557556e95035ba8acb7f,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P13.03.story.md,ARCHIVED_LEGACY_BACKLOG,911efae3dd11f1fab65b04175784c170a6d061a45aeda7c931845b99f0f3c4c8,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P13.04.story.md,ARCHIVED_LEGACY_BACKLOG,3711fd61c987587c9d7227419d4f774b2d892d2e0a8876726dcb22bc1d4d4db5,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P13.05.story.md,ARCHIVED_LEGACY_BACKLOG,ee25d2ca855c1b717d10d36fbeb469213478dc9b55e75194f0b632139a82fdc4,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P13.06.story.md,ARCHIVED_LEGACY_BACKLOG,04489aa2218c7cfb1aae120ee55222ea148f73e7ef71823d22b228f6b6b4b94b,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P13.07.story.md,ARCHIVED_LEGACY_BACKLOG,8a3b62cb96dcd79ec7522b8819a11faad66240319e3dfa9643cefffa960a5f9e,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P13.08.story.md,ARCHIVED_LEGACY_BACKLOG,284af214cba1fe492cc37aed20f09b380f0d8197c2969e54b009dde3bd53eb63,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P13.09.story.md,ARCHIVED_LEGACY_BACKLOG,5289bc3f9e0cdc105cde495337ac517fd6c86cf4237e32c6527ed0fb2adf25ac,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P13.10.story.md,ARCHIVED_LEGACY_BACKLOG,ff1497b1128f5979044f94d53682715daa53df8eb477d3bbb607b642d477b074,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P13.11.story.md,ARCHIVED_LEGACY_BACKLOG,a7086bc683e95fde6222941adf8cd29e8ddf827bfe8db797ff458b9790f06356,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P13.12.story.md,ARCHIVED_LEGACY_BACKLOG,fe23402d54863c94d83cf04ac02b9c4d800529a31526e6a653a66bda829625ed,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P14.01.story.md,ARCHIVED_LEGACY_BACKLOG,f8fb09de06ded21323a5fb2b765323290cac5996688e2ae551a2b635e42c791f,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P14.02.story.md,ARCHIVED_LEGACY_BACKLOG,f6362e674d0af13309d3671b0f14c88e181cd98961490b3f4ab898eb1e10c2a8,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P14.03.story.md,ARCHIVED_LEGACY_BACKLOG,e8d7da8090b21e906eb1c9f2f98b742d5b7fa483621962a5bfc24da40509ae6b,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P14.04.story.md,ARCHIVED_LEGACY_BACKLOG,a9a61ee3aa1df2834ee0c95a2ea7b7868c99978417f7eb92dfdbd66c71412d62,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P14.05.story.md,ARCHIVED_LEGACY_BACKLOG,1a00ba85229ddb702885b62732eff659cafcb06a6a61ec994750b069a8e64e8b,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P14.06.story.md,ARCHIVED_LEGACY_BACKLOG,18d673754b7c484738b8bd2df1e9bee49a1d3cf053cad41421566157c3df356d,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P14.07.story.md,ARCHIVED_LEGACY_BACKLOG,39c90df574dce288369423b6e923facbb74f4ba4ebe9ee0ee1eaa3889bc8cc8f,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P14.08.story.md,ARCHIVED_LEGACY_BACKLOG,d00adfbbfd538ff08b4c3ff1f3662ccc7b798b9c4882d8decb021d138c81a764,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.01.story.md,ARCHIVED_LEGACY_BACKLOG,91f856d3e9ada73b6752a2ad88fd00b57aecd575863d458c96d3f72cde6ddb2f,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.02.story.md,ARCHIVED_LEGACY_BACKLOG,0c639b65333cb4812abb1e573679d2cc69e7cb5583dccd45f3b8fa9e78b86130,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.03.story.md,ARCHIVED_LEGACY_BACKLOG,b4429632bcb88d610f0f70d3eb23dff783a86ac2803d427f4a7be1a235dcbfa4,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.04.story.md,ARCHIVED_LEGACY_BACKLOG,c0cdf8ac5c4c2e827d9e4f6722e649d4452bb8243f1c572b2e171aa86403076a,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.05.story.md,ARCHIVED_LEGACY_BACKLOG,c9a8d117e676ef3ec1e8529ea26a0d22f3cc1a521771e18b6953f938289ed027,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.06.story.md,ARCHIVED_LEGACY_BACKLOG,f463e6dfcfd831855980631cc06dcc3bf82349b9624ab4dd29924f209fb46854,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.07.story.md,ARCHIVED_LEGACY_BACKLOG,ef1bcdf8c45f90f7d8274160d7c267b4fed6826cdb3b8b1df722067c376e514c,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.08.story.md,ARCHIVED_LEGACY_BACKLOG,a63bf382d1625fcdea796256a6734d637d39162c3776d157e1a75740e8d281e4,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.09.story.md,ARCHIVED_LEGACY_BACKLOG,18cb459e5a12ec1eada5cd3b81bb4457ba1c2854cbc614f963ca3f83b187eafb,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.10.story.md,ARCHIVED_LEGACY_BACKLOG,c20c126c82e13468fbf0921270d9fbc7e7bec9b9487610732b38ad5a709669fc,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.11.story.md,ARCHIVED_LEGACY_BACKLOG,5c81fd4cca6ec579fd5c237cfc36083039ec8bfa48d235139b3ac7aace75c46a,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.12.story.md,ARCHIVED_LEGACY_BACKLOG,37eb30c06bdf047f6f7f50a64e4a8029ad3f7691f3e20b91b4d4b1a7d7e9d822,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.13.story.md,ARCHIVED_LEGACY_BACKLOG,11bdbaf6dae1540260d25a30ca23a8485f3925523c347b4721f3317416313690,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.14.story.md,ARCHIVED_LEGACY_BACKLOG,7c7ed0ad9184545f270943ca1311a42ab4ea0e9726f1555f4998e185a36630ac,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.15.story.md,ARCHIVED_LEGACY_BACKLOG,999ccbfcf4e022831c40c3ad1d3740b0d8c6b23f278b7e73d870fef1cb5fcbed,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.16.story.md,ARCHIVED_LEGACY_BACKLOG,e1a9ea3ab825174f279aa2f239538bfff995ad0d255d3bf197db5bdd3f86fe1e,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.17.story.md,ARCHIVED_LEGACY_BACKLOG,3bb441eb11b457a1fd439dac38ce673772d35123ad2464f4e55ddc8c3945791f,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.18.story.md,ARCHIVED_LEGACY_BACKLOG,2d885a5ef11d16b95cb0b0f50ba99c59601292093e181c09cf300c8f2e43af78,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.19.story.md,ARCHIVED_LEGACY_BACKLOG,8a4a01560a9a08cf10ac3b28e25bf5a94f442cfb0c93b32295243d66747483fe,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.20.story.md,ARCHIVED_LEGACY_BACKLOG,dfb890500dce4f681654f596d8873ef435098aafda9fcc42257ffc6f339d79b0,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.21.story.md,ARCHIVED_LEGACY_BACKLOG,93500a50323bf967bf233674f612aab23f831f5e3c496d985dbbc1b96977fd38,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P15.22.story.md,ARCHIVED_LEGACY_BACKLOG,74b2ab8a5327b78610db8ebe414e514d9f48be91018c697fe763e625ab9b30dd,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P16.01.story.md,ARCHIVED_LEGACY_BACKLOG,ffbaed6d20b025c955f06cd53c657fca1940f4a50e560c3da0101acfdf8091d6,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P16.02.story.md,ARCHIVED_LEGACY_BACKLOG,b161f8aed38693db89fb07459206e37a34f9c879f01460d0cd22d5a6ee0774a8,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P16.03.story.md,ARCHIVED_LEGACY_BACKLOG,59b58ccd890096d8dae3230fd3aae624ce1534c6ed43533a1fd244986e01f8ce,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P16.04.story.md,ARCHIVED_LEGACY_BACKLOG,3c8e2f8bfb7fcef0cc5f2146e33c74d0dc61ef14a0e0964088566ef866791ac1,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P16.05.story.md,ARCHIVED_LEGACY_BACKLOG,99851e59c9655d60a8fb834e4551da17da4ca89201c1a98d9b1a4d9881aac308,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P16.06.story.md,ARCHIVED_LEGACY_BACKLOG,1559dbe26d40409e5f95b1d0b2f0f780a2de4da382803c242f94a23d61286d1d,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P16.07.story.md,ARCHIVED_LEGACY_BACKLOG,5416e9bd63a5ee7af2a68c01598b1173dc9bad46f0b61da97c4c9a8b48272caf,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P16.08.story.md,ARCHIVED_LEGACY_BACKLOG,d87ebf97b25fe33bd9251aa44dc534eab788abf3f29e13549f4b0b3bd6b78c62,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P16.09.story.md,ARCHIVED_LEGACY_BACKLOG,6d346ff82ca886bd4bf25b1901e57f10a1d62acc3e46672e21121f54461cb5ca,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P16.10.story.md,ARCHIVED_LEGACY_BACKLOG,f48bec06aa8594691720a62c6fe137182fad36917994deb3b4d040fdf3f546f0,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P17.01.story.md,ARCHIVED_LEGACY_BACKLOG,e25516c72a78e6fb1c471fc20fd43126bc1f1e4a0b0a566ad9e96eb534f35f50,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P17.02.story.md,ARCHIVED_LEGACY_BACKLOG,ee96f7b32a2a643f50816d5b4849aabda9af0b719cb352ee116d10caa9822784,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P17.03.story.md,ARCHIVED_LEGACY_BACKLOG,01ef3e1e2703fa2a700b4c09c1ea20ca9ae681c58253c0717bf84bf289f8711d,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P17.04.story.md,ARCHIVED_LEGACY_BACKLOG,2437f26407cdbe73252e39a120d5b0d047291683e7943253bf497dea2cb25251,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P17.05.story.md,ARCHIVED_LEGACY_BACKLOG,95e2f7658bf90c36db4cb779d6372a6149387bf5c2d72de606da0d4aa0df2e9a,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P17.06.story.md,ARCHIVED_LEGACY_BACKLOG,1fda19dbd3f27ed6c3f7db96e60ee9d050f6678dcbd240aaca288ed2c8405786,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P17.07.story.md,ARCHIVED_LEGACY_BACKLOG,d9232389470b8e73bc1003fd666f2290c2d674fd68c8d113e0af7dea7fd2311b,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P17.08.story.md,ARCHIVED_LEGACY_BACKLOG,32150a7ff76bbc1a445b431fa0752c67d8dcb33c40dd971dba9cf413abef3fef,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P17.09.story.md,ARCHIVED_LEGACY_BACKLOG,2217383dd1c0f55a865c6ce1d9bd1bc71941c2f53b5c0d7f63a3cffa5bf18882,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P17.10.story.md,ARCHIVED_LEGACY_BACKLOG,b2030c9d416f38029108b52be646ca5ccd2dd7a247948862e78c8350873012a6,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P17.11.story.md,ARCHIVED_LEGACY_BACKLOG,398918d572b608ac27bd987be981ceefc39156e5f69d6c67331d43794825fff4,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P17.12.story.md,ARCHIVED_LEGACY_BACKLOG,33cd5417834199de797a18104ea86702da3a21f49a785c481ce3f03ab3e4f33d,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P18.01.story.md,ARCHIVED_LEGACY_BACKLOG,8f69d9f02eea4b0a65d509dbd4239797559ccb0aa0f6ae7b3dc6cf0fbbd96afb,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P18.02.story.md,ARCHIVED_LEGACY_BACKLOG,2b55a4ce962bb3d6801846a70ba6dd8c8ec064cbd22554eca9543ab282ac1b71,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P18.03.story.md,ARCHIVED_LEGACY_BACKLOG,9a625669a6b1070c223059ad4438fa814d3df6d8d0f4ffe924812774a9b8cf52,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P18.04.story.md,ARCHIVED_LEGACY_BACKLOG,8871d984292a7b6b6c8748d42657c761582ce0c68cd5f374fe093d6842af7230,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P18.05.story.md,ARCHIVED_LEGACY_BACKLOG,18bc058e5eb14a556dcbbf78eea1b2c0fdefc7c84f7d09f8ef5182f325b1de71,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P18.06.story.md,ARCHIVED_LEGACY_BACKLOG,a6e13fa9bc3b6e26f0e87281f3ef6f98572dab54c53dc364d239e16c5b569a2a,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P18.07.story.md,ARCHIVED_LEGACY_BACKLOG,23d141a838425c2f1819933e88704ac50505d3fd81e563ceb3eab01e9005b7e3,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P18.08.story.md,ARCHIVED_LEGACY_BACKLOG,84fcc02116fb88405749b5b4c90853abbc85f515818a0f79e3a7443bc25fd105,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P18.09.story.md,ARCHIVED_LEGACY_BACKLOG,71751124f9afbb5df517398ec5f1e913425726faea1450b53c8586562dfcb1e4,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P18.10.story.md,ARCHIVED_LEGACY_BACKLOG,d5a886ed6b4faf9d5cdd24b0d12b078da5176599c513e70d21dd8e9aafe53c88,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P18.11.story.md,ARCHIVED_LEGACY_BACKLOG,104789c9566037ec7779c160bf7cfd7edbb52e3ca46a3a5a59a6110e132348f4,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P18.12.story.md,ARCHIVED_LEGACY_BACKLOG,825a4545a7bf406c7c57ca4db96e8d95d8efcf917358cb917c67d296ece5cbbf,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P18.13.story.md,ARCHIVED_LEGACY_BACKLOG,deeae0c9daa11ccb973e38ac8eafb7be74801dab1512a5eefb800f690c2b4e31,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P18.14.story.md,ARCHIVED_LEGACY_BACKLOG,b55dfdde253722e4f63c0b3fcfa06f3597019491fa3d22ccd1b7ffdbebfe708f,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P18.15.story.md,ARCHIVED_LEGACY_BACKLOG,3ff7c6e35b77deb450a3dc2c9cda56e1c7ed0e6e616908d97839f968ae695d9e,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P18.16.story.md,ARCHIVED_LEGACY_BACKLOG,9c1f227989116953da39f52f9cf563557de519c499eb496054eeaf74d780456f,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P19.01.story.md,ARCHIVED_LEGACY_BACKLOG,95b068a3df735ea3f6903a35c1ee3c70615d17dddb974db126f106a49748483e,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P19.02.story.md,ARCHIVED_LEGACY_BACKLOG,faada1691355c3363898ca2e4996480d2eaf8f9285473490751f8e00b347e027,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P19.03.story.md,ARCHIVED_LEGACY_BACKLOG,a754774d112e4ac932f20311b95c458ea5f17699daa772422ae15be657332bd1,Backlog predates Production Intelligence/Exception-Driven V2.
docs/stories/P19.04.story.md,ARCHIVED_LEGACY_BACKLOG,5cde2fdb7022fe7485ca266c31512d9d7852d07a38eab3af98e066a98665ef97,Backlog predates Production Intelligence/Exception-Driven V2.
